Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch
453216491,5,2017-1,Australia,"Ok. So the smallest Disney park. Yes. Some  attractions  are just statues. However tickets are cheap (full price were about $60 Australian. Bargain!) and some of the rides are unique to this park and awesome. Phantom Mannor (a updated and less  horror driven  version of the haunted mansion), Grizzly Gulch and Iron Man are all unique and very well done. Space Mountain is excellent here and has a great Star Wars theme applied. Very quiet when we visited, it might be less enjoyable if very busy but overal worth the few hours time to experience a genuine Disney quality attraction for a lower cost than in the US or Europe",Disneyland_HongKong
453078313,5,2016-7,Philippines,It was tiring as there are lots of attractions and rides to conquer but it was fun! We've most enjoyed the Disney Paint the Night parade. Stay at the until 8pm so you can enjoy the parade too!,Disneyland_HongKong
452958125,4,2016-6,United Kingdom,"Being a big Disney lover, I absolutely loved the theme park! Compared to the others I've been to (Florida and Paris) it's not quite in the same league, but it's still worth a visit if you like rides and the whole Disney experience... The lines for the rides weren't too long, but then we were there during term time and in the week! The food in the park varied and probably there was something for everyone !Will definitely go back in the future! ",Disneyland_HongKong
452950320,5,2017-1,United States,"Spent 2 days doing Hong Kong Disneyland. It's a great park. Has plenty of rides for all ages & then with the parades & fireworks there is plenty to do. As we were doing 2 days in the park we actually bought a Silver annual pass (this is the same price as 2 single tickets). A silver pass only allows you to visit on weekdays (& even then there are a few other blackout days), but you also can use the pass to get discount of food, drink & merchandise in the park. So if you are planning on doing 2 days (that don't feature a blackout day) then you actually save a little bit of money.",Disneyland_HongKong
452936672,5,2017-1,Indonesia,"disneyland place that I always missed, never bored visit here. I feel the children are happy to meet with his toys. This place recommendation to families",Disneyland_HongKong
452911255,5,2017-1,New Zealand,"What a wonderful day! Well organised and a real treat. We were there on a Thursday in early January and the park felt reasonable quiet. Queues were minimal     no more than 10 mins for any ride. We walked around the park in an anti clockwise direction, which brought us to the area for the parade for 3pm. When finding a spot for the parade, you can get a better view if are not on an outside bend on a curve. The left luggage facility was very straightforward and could accommodate our huge cases. It is just to the left before the bag search areas which is just before the ticket desks. But bear in mind that it is still quite a walk from the transport drop off to the luggage office     so be prepared for the walk with your bags. Over all the day is expensive, but it is a unique experience.",Disneyland_HongKong
452901443,5,2016-12,Canada,My kids had a great time at the Hong Kong Disney!  They enjoyed the rides and the firework at night!  Time seemed to have gone by so fast when you had fun!,Disneyland_HongKong
452873405,5,2017-1,United States,"I love all things Disney. I have been to Disney World several times and Disneyland several times. I had a free day while I was in Hong Kong and I had to make a stop here.I absolutely loved it. Some items were nearly identical and somethings were completely different. However, it was just great.I liked that it was different and the same at the same time. I loved the Disney Magic that was still here. I had a small issue with the online ticket I bought but there Guest Relations took care of me no different than they have done in the United States.I also had a Cast Member tell me to have a Magical Day. Loved it! I would do this again in a heartbeat if I had a free day in Hong Kong again!!All Disney Fans should put this on their Bucket List.",Disneyland_HongKong
452833427,5,2016-11,Australia,"Hong Kong Disneyland was the 4th Disney Park for me to visit, and like the others it just oozes joy. It might be a little smaller than the American Parks, but it is just as enjoyable. Unfortunately it didn't have some popular rides such as the Matterhorn and Star Tours, but they did have Hyperspace Mountain. They also have a different version of the Haunted Mansion, which is a good experience.The lights   fireworks display was something different to what I have experienced before, as images were projected onto the castle which I thought was a very nice touch.",Disneyland_HongKong
452636125,5,2017-1,Philippines,"Activity: Disney has expanded from my last visit. Of course the latest is iron man which is really awesome (has a  free  tour around HK) plus exhibition of good to be true technologies, which kids and teens will love. Expect long queues as usual so plan ahead. If you want to ride as many attractions as possible, be at the site before opening as large crowd usually comes around noon. Suggest to take iron man, hyperspace mountain, lion king, rc racer and runaway mine cars as these where usually the long lines are. Watching parades is a must so suggest to be at the main street prolly 30 mins before the parade starts coz they attract crowd. The ending (fireworks display) is really a must see. This is where you will feel that you are a disney kid. Food: there's limited variety of food and they are really pricey (everything in disney is pricey). Try korean squid . Ticket: got my discounted ticket from klook which is very convenient and efficient. I avoided a long queue for ticket and went directly to the main entrance. ",Disneyland_HongKong
452586893,5,2017-1,Philippines,A place where you can forget all problems and be a child again! The roller coaster rides may be a little on the mild side for adventure seekers. Visit during weekdays so that you don't queue for the attractions. Watch the 3D shows and the Festival of the Lion King!,Disneyland_HongKong
452584944,5,2016-12,Hong Kong,It's not a huge place but have lots of fun to do with kids.. once kids are happy we are done.. don't miss the parade...,Disneyland_HongKong
452521926,5,2016-12,Australia,"We had a brilliant day. Got there for opening and went on the two big rides (Hyperspace Mountain and Grisly Gulch) straight away. They were excellent rides for me and my teenage daughter.The ticket booths open at 9am and the gates to Main Street open at 9:30am. The park itself opens at 10am. It was pretty quiet until just after lunch when the place became packed.If you don't mind splitting up, go in the singles line. You can get on a ride almost immediately rather than waiting for a long time in the queue. HK Disneyland has the same magical feel as Anaheim but it is smaller and there are less things for teenagers to enjoy. It seems a place more suited to families with younger kids.",Disneyland_HongKong
452519155,5,2017-1,Australia,Great place to visit. Very clean and friendly staff. New iron man ride was fun As is the rest of the park. It was worth the money for the day. Bring some good walking shoes so you can see all of the park,Disneyland_HongKong
452485258,4,2017-1,South Korea,"Enjoyable couple of days in January Weather was comfortable Longest wait time for rides was around 30 minutes Street parades and fireworks worth watching, very entertaining Plenty of merchandise to buy Only downside, not all attractions open and some food carts and restaurants closedBut above all, a very enjoyable time for young and old",Disneyland_HongKong
452338062,3,2017-1,Germany,the Hong Kong Disneyland is really small compared to other Disneyland and with not too many attractions. I think there are far better amusement parks and we did not feel the real Disney spirit there as well. When being in Hong Kong there are better things to do....,Disneyland_HongKong
452236934,1,2016-12,Hong Kong,"My young daughter loves Hong Kong Disneyland so we went often. We've visited the park for 9 years continuously, and we were their loyal  Magic Access Card Members . But we   ve faced constant and repeated assault by other visitors, mainly from Mainland China. We   ve been punched, finger poked, hit by selfie sticks, pushed, stepped on, verbally abused etc. Each time the staff just watched, stood there motionless, and they took no actions. I've had 10 15 minute shouting arguments with people because they've either aggressively pushed me or my child, at times in  It's A Small World  and also  HyperSpace Mountain  where the arguments echoed loudly, but the staff do not help or call any security ! When I've complained to the staff (inside the  rides  or in their  City Hall ); they refused to collect the details of the attackers and they did not call the police. In fact; they've NEVER called the police when I asked for their help ! They would say to me  It's a nice day why don't you enjoy the park and rides ! . I   ve sent emails to Hong Kong Disneyland on their security in the park but wthout real satisfaction. To force the personal security issue; on Saturday 3 December 2016 I deliberately took some goods in plain sight from the park   s  Emporium Shop  and walked out slowly until I was caught. It took them 15 minutes to catch up with me. I fully cooperated with the security staff, and I told them my reasons for my actions. My reasons being to high light the lack of personal safety and security within the park, and the fact that all of the security are concentrated in the shops to protect Hong Kong Disney's merchandise. When they caught me I was about to walk back to the shop and return the goods. I had NO intention of keeping the goods. In their INTERROGATION ROOM it was a HORRIBLE  Disney  experience. Harsh, nasty, no empathy, no understanding, a situation I found threatening because I was surrounded by three large security men. There was more security than all of the years I   ve been going there. The attending woman security supervisor ( a  Miss A    a name that sounds like a  musical ) did not care about my reasons. She refused to contact any staff to validate my written complaints. I told her whom to contact and which department, and she refused ! She stated it was another department ! She was robotic and bloody minded ! Her words to me were insulting, and dismissive for the reasons of my actions. She stated to me that they had policies and procedures to follow. I replied that her staff did not follow any policies and procedures when I and my daughter were attacked. She was silent on this. She stated Hong Kong Disneyland will charge me for  theft  and the police will escort me to the Lantau Police Station. She stated that I should take my young daughter with me to the police station because I will be there for a long time. I told her that I could not do that because it will SCARE her. She kept. on saying that  I'm an adult and I should reflect on my actions . That goes both ways ! She lacked the humanity and common sense to understand the reasons for my actions, and she wanted my child to spend hours in a police sation with me ! I spent 12 hours in a police station; and I left at 3am in the morning. Economic loss to Hong Kong Disneyland is ZERO (the goods will be returned to them). Moneatary loss to me will be in the TENS OF THOUSANDS of dollars in lawyers fee's to avoid a conviction ! And all because I was concerned about personal security and safety in Hong Kong Disneyland ! It   s clear to me that Hong Kong Disneyland ONLY cares about protecting (and selling) its overpriced cheaply produced plastic goods. When I and my daughter were attacked NO security personnel ever arrived, but when anybody takes their goods without paying then there is an army of security. The fact that Hong Kong Disneyland wants to prosecute me for my actions shows the true nature and character of the company. Yes I REGRET my actions; I was wrong to think so highly of  Disney  that they would understand my actions and the reasons for it. So much for a  caring  company. My daughter cried for several hours because I was in a police station, and my wife was immensely worried by Hong Kong Disneyland's actions against me. I was told,  by that woman , that I will be banned from returning for a year. Return there after this PHYSCHOLOGICAL TRAUMATIC  Magical Experience  ? HONG KONG DISNEYLAND WILL HAVE TO KILL ME AND DRAG MY DEAD BODY INSIDE THE PARK TO EVER RETURN !",Disneyland_HongKong
452167380,5,2017-1,United States,"This is a 1 day theme park. Even though it is not as great as the theme parks in the US but it is still worth a visit and what makes it even better is the asian feel to it and friendly staff who speak great english. Moreover, the rides here are not identical to the other theme parks so there is something exciting to see in diseyland Hongkong.",Disneyland_HongKong
452071275,5,2017-1,Australia,"We had a two day pass which I really recommend if you have never been to a Disney park, we had a wonderful first day meeting characters and touring the shops and eating the most amazing waffles ever. Day two a few days later we did the rides and had the time of our lives, we also stayed to watch the fireworks. Disney knows how to do it well from Mickey's wonderful book to the parade it was all so wonderful.",Disneyland_HongKong
452052197,4,2017-1,Australia,"Although small in comparison to its American cousins, it does epitomise everything Disney. You won't find Mickey shaped pretzels but all the characters are there. Go in winter, you have shorter wait times and the weather is great. Just be aware that the park closes early with fireworks between 7.30 and 8.30 pm.",Disneyland_HongKong
452045557,4,2017-1,India,Disney land always makes you feel the younger version of yourself to see all the famous characters you had seen in fairy world and movies. Must visit for all ages and njoy the old nostalgic time. Its worth and good time spend.,Disneyland_HongKong
452007262,5,2017-1,New Zealand,"A must see if you have children   it is the thing they most look forward to when visiting Hong Kong. We got here early on a week day and the queues were very short   as the afternoon wore on the place started to fill up   but nothing compared to the weekend.I usually get a two day pass which allows you to come early and leave early one day and then come later to catch the final parade and fireworks, however since my children are older now managed to stay the full day.Since I have last been there has been an Iron Man theme added as well as Space Mountain has been upgraded to Star Wars like visualsGetting your ticket from you Hotel definitely saves time too.Food okay and reasonably expensive but that is to be expected.Make sure you check out the Lion King Theatre presentation   it is outstanding and I swear the second time was better for me.Will be back as the kids always have a ball!",Disneyland_HongKong
451988494,4,2017-1,Australia,"We caught the MTR for approx 40 hkd return, changed a few times but never waited more than a few minutes for a train.Park is fun, not many roaming characters but parade at 3 pm covered that. Reasonable queue for Mickey Mouse photos and merchandise expensive and food just ok. Rides are all there and cater for younger kids well. Transformers, toy story, space mountain all great without really long queues. Not really warm so dress warmer than other legs of the cruise",Disneyland_HongKong
451850086,4,2017-1,Singapore,"Personally, one full day is enough to cover the whole park (provided you dont have kids I suppose). Though I was abit disappointed with the size of the park, overall it is a fun experience. I recommend to stay until the evening for the parade and fireworks.For those who do not have the time to cover everything, i recommend:1) Festival of the lion king2) Big grizzly mountain mine cars3) Mystic Manor4) Space Mountain5) that new Iron man simulation ride (forgot the name haha)I also recommend visiting during weekdays to avoid crowd. Have fun!",Disneyland_HongKong
451846267,3,2016-2,Italy,"It is a small park comparing to Paris one or a US one. The different is that everything is decorated is chinese style and the food is multiculture. The park itself is quite standard as other Disney parks with lots of people, noise but with lots of fun for kids as well",Disneyland_HongKong
451818193,5,2016-12,Malaysia,"My second Disneyland visit with first in Tokyo. Very Disney's style with popular characters and shops and attractions. I didn't do any rides as I prefer doing lots of walking, enjoying the scenery, watching dad's and mom's being kids again.Not as big as Tokyo (my personal opinion) but the facilities never let you down. Cool weather and the Xmas feelings with Carols and Mickey and friends in Santa's..a wonderful experience.Don't let your age hold you back, once you enter the gate, you will transform into a 10,12 year old kids whom think nothing but having great time and fun..",Disneyland_HongKong
451555425,4,2017-1,Australia,"An exciting place to be with 2 teenagers. My husband and I enjoyed being 'kids' again. Although we spent the whole day there but didn't get to go on all the rides as we did not have enough time! The shows are fabulous which should not be missed! We were disappointed that the second parade had to be cancelled due to the weather but were lucky enough fireworks for the finale was not. My only 3 negative comments about this place that some staff don't look happy (remember that is this should be the happiest place on earth), the queues to the show were not well organise (everybody was pressed up to each other and when the doors open there was a frantic rush) and announcements in English were so difficult to understand! Nevertheless, overall it was a wonderful family trip!",Disneyland_HongKong
451511971,3,2017-1,United States,"My wife and I made a quick 2 hour visit to the HK Disneyland. The rate for senior 65 and over is $100 HK or about $15 US which is a great price as compared to over $570 HK for a regular adult ticket. The park is considerably smaller than the ones in the U.S. with many the same attractions and layout. We did a quick train ride boarding at Main Street Station and briefly walk through Fantasy Land and Tomorrow Land. We did not try the rides in consideration of our ages. Overall, it was a nice visit but nothing special for us. It was easy to get to the park via MTR to Sunny Bay Station and change to the Disneyland Line (Pink Line).",Disneyland_HongKong
451441051,5,2017-1,Singapore,"No doubt not as great as the other disneylands in terms of thrill factor on the roller coaster rides, but the place was still done up really well with good crowd control. Food is very expensive though, so recommended to pack your own food. A day is enough to finish the entire theme park. Overall a very pleasant experience!",Disneyland_HongKong
451409085,5,2017-1,United States,Disney is always great and this one surely doesn't disappoint. Go for the fun and entertaining atmosphere. The only subpar thing is the food... Why can't Disney improve this?????,Disneyland_HongKong
451403546,4,2017-1,United States,"My wife and I visited this park with our 21 month old daughter and had a great time. The lines were short (no more than 15 20 min) and the park was not crowded. We loved the character meet and greets because there was a short line so we were able to do many of them. We stayed for 2 days but could have done everything in 1 day.Only con is most of the park closes an hour before fireworks. For us, that meant the rides we planned to do were closed at 7 instead of 8. This was not communicated well to us but there were signs and warnings (that we did not see on the guide map). ",Disneyland_HongKong
451373797,5,2016-10,India,this is a must see attraction. Mind blowing even if you are not taking kids.  Do not  miss the fireworks which happen post 6 pm that is the best part of the tour.,Disneyland_HongKong
451369206,5,2016-11,Philippines,"I felt sad that we went there without my children, i myself felt like a child again as soon a we enter, i cant seem to know where to start taking pictures bec every character, seen, ride is breathtaking, parade in the morning and in the evening was enchanting, i cant wait to bring my children when i go back hopefully soon",Disneyland_HongKong
451360966,5,2016-8,Singapore,"The parade and the fireworks is the most awaited higlight. There are limited attractions for adult, adventure land and the star wars ride. Star wars is a new attraction and its a high speed indoor roller coaster. You must try it and repeat it five times!!! The dining areas are not so spacious so if you will visit on a weekend, be ready. Tips: 1. Bring an umbrella if you hate the sun 2. Bring extra shirt coz it's really humid and hot 3. Buy an express ticket if you're visiting on a weekend or else be ready to wait for 2hrs for queue 4. Better visit ocean park if you're traveling as a couple. You will appreciate it though if you're still fond of Mickey and mini mouse! ",Disneyland_HongKong
451342866,3,2016-12,Indonesia,"I love theme park but this disneyland somehow didnt give me that kick. It is a typical disney park but this is a very small park. Do not compare to the one in us. And to me i still prefer disneysea in japan. It is more for the kids and those challenging enough for adults are probably only the toy story and the starwars hyper space mountain which is fun. Also the grizzly bear roller coaster has a twisted surprise which I didn't expect so it was a good experience. I don't get the chance to watch the shows, sad. Because i had to take dad back to the hotel and return again to disney. Anyway we almost tried all the ride in just one day. Oh and the mystic manor is also entertaining. The one which you rode on a boat through the river is also nice to try. Make sure to stay and watch the fireworks. The buzz lightyear is also nice esp for kids. And they have a new iron man, which similar to transformer ride in universal studio singapore, the kids will love this. Overall it is a good park of course but compare to other disney then it is just an average disney park ",Disneyland_HongKong
451340718,4,2016-2,New Zealand,"We had 2 young kids under 5 with us. Queues were long but moved relatively quickly considering the length of them! Staff were friendly & efficient. As the gates opened people sprinted for the most popular rides, I would say head (fast!) to the ride you MOST want to do as the queues got longer as the day progressed, the first 2 rides we did we didnt have to wait for than 3 minutes to get on but when we got to the more popular rides we waited 30  minutes. Food was relatively good, no long waits. The shows were a great way to get away from the swarming crowds & hot weather. We spent 2 days going through, which I would recommend due to the crowds & being able to get your moneys worth on the rides. Plenty for the younger kids to do see. If staying at the Disneyland hotel, be sure to be outside waiting for the complimentary bus early as the crowds for that were incredible!",Disneyland_HongKong
451294230,5,2016-12,United Kingdom,I went in December 2016. I am in my 30s and I have never been to Disneyland. My expectations did not fail me. Sure it's not as big as the American park but I had so much fun there. The parades are a must. A good day out if you have time in Hong Kong. ,Disneyland_HongKong
451157860,3,2017-1,Australia,"Thought we'd come for the day as avid Disney fans, but this park is super small compared to the US versions. We'd done all the good rides after a few hours! Note   taxis don't take credit cards in HK for some strange reason and a lot of the shops  stalls inside the park don't either! Cash only!",Disneyland_HongKong
451116713,5,2017-1,New Zealand,What a spectacular !  And no real idea beforehand it would be so good.    As good as the London stage show   half an hours show made our Holiday!  Get there half hour before to queue and to get good seat in arena.,Disneyland_HongKong
451113245,4,2017-1,India,Disneyland is fun anytime you go. Its even better this time. They have now Iron man experience center and strak expo for iron man lovers. Micky's magic show is a must watch its a 3D show with water n wind being real. The train is again a must go as it gives a full round of the Disneyland. Only problem is food choice is very limited n is very very expensive. Remember to carry ur water bottle as its 6 times the price inside. Shopping is fun. N guys there is this locker service inside which is very safe n convenient just in case you have extra stuff. We had our transfers booked but we took the MTR(metro train) its was very fast n comfortable. Have fun guys be a child again!!!!,Disneyland_HongKong
451110702,5,2016-12,India,It is a wonderful theme park for every age ; every attraction is well located ;the guide map is very helpful ; even group members above 65 and even above 70 took rides and revisited their childhood .Don't miss afternoon and evening prades. Both have different themes and both are wonderful And fire work display at the closing is superb Oh what a feeling when as going out to exit of park we found tinny flakes of artificial snow falling on our body Beautiful ..........ohooooo,Disneyland_HongKong
451100450,4,2017-1,Singapore,"We went there on a Saturday and was half expecting some huge crowds but surprisingly it was manageable. The queues for the rides were within 30 mins and some are just 10 mins. Overall still a very magical place even for the adults.We stayed for the night light up parade and the kids enjoyed themselves. Baby care room was clean, neat and well equipped. I expressed milk there in the nursing room, warmed up the milk with the bottle warmer, used the high chair while I was warming the milk and fed my baby there too. Men are allowed in the baby care room, outside the nursing room. Got a little crowded when the dads, moms and some with grandmas when I was feeding my baby her milk. But still a very comfortable and pleasant place.Do download the app before you go to Disneyland, preferably in your own country. I downloaded mine before the trip and my hubby only did when he got there but had problems with downloading. The app is useful and tells you the waiting time of each ride on the map. As well as the show timings.",Disneyland_HongKong
451014514,5,2017-1,United States,"We went there for a day on a recent trip to HK and loved it. It's much smaller than the US versions but we loved it...went right after new years so the crowds and lines were easy to navigate and we got to see everything we wanted to see and more between 10:30 AM (opening) and about 4:30 PM and we had lunch too! Also got to see a sneak peek of the new Ironman Experience coming soon. Favorite rides....Hyperspace Mountain, Ironman, Toy Story RC Racer and Parachute Drop, Big Grizzly Mtn Runaway Mine Cars. I liked Mystic Manor but the rest of my family hated it. Oh Well...the food was great and overpriced as Disney likes to do. Enjoy the Train RIde around the park...great views. ",Disneyland_HongKong
450945851,5,2016-12,India,"One can live his her childhood again by coming here irrespective of age. Everyone must visit this place once in their lifetime. Having visited the Paris Disneyland as well,I can say this is bigger and better! One needs the entire day here to experience all the rides etc.The fireworks at night and the parade are mindblowing.",Disneyland_HongKong
450747894,5,2016-12,Singapore,"We were in a group of 3 adults and 3 children. The kids were aged 6, 6 & 10.Getting to the park thru MTR was a breeze.We went on a Wednesday (21st Dec) and was pleased to see manageable crowds at all attractions. It was raining by the time we reached the park. But that did not stop us from enjoying ourselves. Rides like the Big Grizzly Mountain (like Anaheim's Big Thunder Mountain Railroad) and Space Mountain were pluses. Toy Story Parachute Drop was an attraction that we did not see at Dineyland Anaheim and turned out to be thrilling too. All the rides were simply awesome and queues were not that long either. The fireworks were beautiful and it was rather a sad moment to leave the park as we could only manage one day there.The prices of Disney memorabillia was comparatively cheaper too.Overall it was a nice experience for both adults and children. ",Disneyland_HongKong
450737628,5,2016-10,Indonesia,"If you are a Disney person, write this place as  1 must seen in your travel itinerary and don't leave this magical place before you see the spectacular firework.. will come back for sure with my future kiddo     ",Disneyland_HongKong
450727761,5,2017-1,Malaysia,nice and windy since its location on the island. lots of fun rides and enjoy it. interactive and great,Disneyland_HongKong
450695623,4,2017-1,Singapore,Splendid experience to HK Disneyland with 3 nights stay at Disney Hollywood Hotel that have awesome food,Disneyland_HongKong
450677180,5,2017-1,India,Great rides. One has to spend an entire day here. Can get a little tiring. The food was bad but one can carry their own. The place has amazing rides for kids and adults. The night parade is awesome. To get a pic clicked with a cartoon one might have to wait for over an hour in a que,Disneyland_HongKong
450617480,5,2016-10,United States,"Disneyland was great the magic is truely there when you walk in, we stayed at the hotel as well which made it even more magical, we didn't have to queue much for anything like rides or even to get in, the staff were friendly, the food fantastic, I recommend two days so the first day you don't take any photos and the second you do, just to give to chance to really explore what it has to offer, a good range of rides for all ages:) ",Disneyland_HongKong
450615674,5,2017-1,India,"a fantastic place for kids of all age . can easily spend a day or two if you are really into star wars , mickey and other cartoon characterslot to shop , they have some great shops which have some really good stuffed toys and souvenireateries also are not bad at alla must visit place",Disneyland_HongKong
450582527,5,2017-1,United Arab Emirates,Hong Kong Disneyland is really amazing. It is compact enough to be enjoyed with little toddle packed with Disney magical atmosphere . Halal food available in the park. I highly recommend it.,Disneyland_HongKong
450577855,5,2016-12,Philippines,"Who can resist Disneyland, really? It just brings out the kid in you, you know. We went on a weekday, and everything was perfect. Not so many people, and with the app, we were able to ride see most of the good stuff without waiting so long. Only things I really wanted to ride see but missed were the Toy Soldier Parachute Drop (waiting time never dropped below 20mins) and Mickey and the Wondrous Book (we came on time, but they're not letting people in anymore).If you're going to make a priority list, I'd say put Runaway Mine Cars, Hyperspace Mountain, and Astro Blasters on Top. Don't miss Festival of the Lion King and the Paint the Night parade, too.Food is expensive as expected, but you can easily sneak in a bar or two. Buy a meal voucher from Klook or another agency to save some dough.Oh, and did I say download the official Disneyland Hong Kong app? Do it!",Disneyland_HongKong
450543869,5,2017-1,Australia,"We went to Hong Kong Disneyland in Jan 2017. We loved it so much, although there are more rides for younger kids, and not much for the older ones. We still enjoyed our time. I did find restaurants to not have much variety for vegetarians, which I was really disappointed about. I would've loved a vegetarian burger, but settled for pasta. The fireworks at the end of the night were spectacular, and really ended our long day quite well. I really praise the cast and crew of The Lion King show   they did an amazing show and are exceptionally talented. I also really enjoyed the Tarzan boat ride around the tree house. Our boat guy was hilarious and made it enjoyable   I think his name was Lap or Lip. He did such a great job.",Disneyland_HongKong
450376516,3,2016-12,United Arab Emirates,"We have been to Euro Disney before. This is much smaller. The rides more or less the same. As it was near Christmas time, everything was in the Christmas spirit. Was a fun day out",Disneyland_HongKong
450336191,4,2016-12,United States,"Disneyland a fun place to stay, well kept, lots of activities and always a fun place to be with kids of all ages.",Disneyland_HongKong
450283701,4,2016-4,New Zealand,"Magic place for families with kids to relax and unwind , commercial food and some good rides The lines are long so be patient , also look for some exciting Adult rides at the back of the theme park which have quicker lines as everyone gets stuck in the front of the theme park Hire a push car for kids ... hydrate and explore   a good taste of the real Disney World in Orlando Vivashal Singh Auckland NZ ",Disneyland_HongKong
450198847,5,2016-12,Philippines,My first time to any Disney park as i have been reserving my first disney experience at Disney World. Having a young kid can change your preference so i was left with no choice but to visit HongKong Disneyland and with the experience  im so glad we did! We visited on a Monday and we went early... surprisingly we did not have any issues with the queues. They were tolerable.,Disneyland_HongKong
450174414,3,2016-12,Hong Kong,"Compared to Tokyo Disneyland which I've been 8 times, this park in HK is lack lustre in terms of scale and more importantly, the feeling of warmth and happiness that it's supposed to bring to visitors.My 3 year old daughter eagerly queued and waited patiently for her turn to take picture with Elsa and Anna at one of the restaurants during lunch time. And she waited once again to speak with them when she realised that she forgot to ask them why they did not come to Singapore (a genuinely innocent question for a young child), during her turn to take photograph. She was only patronisingly acknowledged by the cast members and was ushered away without getting a reply from them. This disappointing response from Disney characters, who are known to be friendly and warm at all times, was actually rather appalling if you ask me. (P.s. The adults were not too impressed with their looks too, given that they were supposed to be pretty princesses.) My poor little girl kept asking me why they did not answer her and wore a sad look on her face for a while, until her next meeting with Donald and Daisy outside the Emporium at around 2pm.This time, she was turned down yet again when she offered M&M candies, which she just purchased from the shop, to them. This was easier to explain to her cos they were working and they did not have a real  mouth piece  to consume food.Overall, the experience at HK Disneyland can be improved if they really want to pride themselves as the happiest place on earth.",Disneyland_HongKong
450161015,4,2016-12,Australia,"Good theme park for kids and adults of all ages. Plenty of rides to choose from.We stayed in Disney Hollywood Hotel which has a free shuttle bus to the Disneyland Park itself. We went after new year on weekday and the average waiting time are 20 30 minutes, probably the new Shanghai branch lured people out of HK branch, plus in Asia most schools started around the 3rd Jan. The hotel itself is designed in old theme Hollywood Jazz era of 40s 50s?Weird, the hotel does not have any room service so we had to go down to one of the restaurants. Given the location is a bit way out nowhere it wasn't easy to get out and about unless you took taxi, or the shuttle bus to MTR station, and another train ride into town.",Disneyland_HongKong
450102571,4,2017-1,United Arab Emirates,"Christmas Day at Disney was a first and wonderful experience. Not as big as other Disney parks I've been to, but still big enough with all the fun and excitement. Tarzan' adventure island and the professor adventures were thrilling. The parade was amazing and a great way to end the day.",Disneyland_HongKong
450084338,4,2016-12,Spain,"All the fun you expect from Disney Land with less crowds if you pick your day well. We visited in December on a tuesday and the park was really fun. No real lines for rides. Great weather so we had so much fun. Go independantly, no need for special tickets. No fast track tickets available here.",Disneyland_HongKong
449880464,4,2017-1,Canada,We were here in early January after the public holidays so it wasn't crowded. Most rides were less than 20 mins wait. It's so small. It takes no times to walk from one end to the other. It was disappointed when the classic It's Small World was shut down for maintenance. Food is horrible here. Saw visitors packed their own lunch and now I understood why. ,Disneyland_HongKong
449851619,4,2017-1,United Kingdom,"Lovely weather for a day out at Hong Kong Disney ( not a cloud in the sky for the fireworks) and not at all busy ,such that no need to use Fast pass on the few rides where it was in use   what a difference from Tokyo Disney ! Good selection of rides and also other attractions but everything easily covered and we did not arrive until lunchtime. Food also very good. I had an excellent lamb curry at Mystic Point . Also very easy access by MTR from Central and at a bargain price ( HK $ 54 return fare ) . Well worth a visit all considered . ",Disneyland_HongKong
